Carpet Area,Bedrooms,Bathrooms,Floors,Year Built,Location,Price (in rupees)
736,3,2.3,1.5,1911,Delhi,"5,343,750.100000001"
"1,427",2,3.2,1.5,1937,Pune,"7,588,481.0"
919,2,2.5,1.5,1970,Bangalore,"5,823,709.2"
"4,624",4,3.3,2.5,2007,Pune,"23,783,982.0"
"2,895",3,3.5,3.0,2015,Bangalore,"17,907,313.2"
"1,160",1,1.9,2.0,1967,Bangalore,"7,107,565.2"
"3,123",2,3.4,2.5,1913,Delhi,"20,821,425.3"
"4,450",5,2.5,2.5,1946,Delhi,"29,690,728.6"
949,5,1.2,2.0,1946,Pune,"5,283,865.0"
879,3,1.9,1.5,1966,Rural,"2,866,351.8"
"1,750",4,3.4,2.0,1958,Bangalore,"11,116,410.0"
"2,959",1,2.2,1.0,1917,Pune,"15,051,419.0"
"3,498",3,1.3,1.5,1970,Jaipur,"14,315,316.0"
"4,951",3,2.9,1.0,1903,Delhi,"32,875,454.3"
"2,801",1,3.6,3.0,1955,Delhi,"18,456,458.8"
"1,226",2,1.4,1.5,1949,Mumbai,"9,497,104.5"
"1,967",5,2.6,2.0,1981,Delhi,"13,587,302.3"
"3,228",2,1.6,1.0,1969,Bangalore,"19,597,672.8"
"3,652",4,2.0,2.5,1981,Mumbai,"28,101,096.0"
"4,020",1,2.2,1.0,1988,Jaipur,"16,326,807.200000001"
"3,854",2,1.0,2.5,1914,Rural,"11,698,755.0"
915,3,2.1,1.0,1910,Rural,"2,982,116.4"
"1,099",3,1.9,2.0,1922,Rural,"3,527,874.0"
"3,574",4,3.0,2.5,1911,Rural,"11,110,361.4"
"4,674",4,3.6,3.0,1931,Pune,"24,047,197.0"
"2,067",1,1.3,1.5,2009,Bangalore,"12,527,690.4"
"1,594",2,2.4,1.0,1936,Mumbai,"12,295,458.0"
"3,443",3,1.8,3.0,1977,Mumbai,"26,478,796.5"
"4,653",1,4.0,2.0,1951,Jaipur,"18,856,125.6"
"1,947",1,3.3,2.0,1992,Pune,"9,913,927.0"
"1,992",3,1.4,1.0,1990,Bangalore,"12,337,903.2"
"3,171",2,2.1,1.0,2002,Mumbai,"24,098,367.0"
"1,958",5,1.3,1.0,1946,Delhi,"13,490,916.4"
"1,708",4,3.4,2.5,1961,Rural,"5,413,909.2"
"2,712",2,2.5,1.0,1909,Mumbai,"20,964,496.5"
"1,854",5,2.9,2.0,1958,Jaipur,"7,937,498.4"
712,5,2.7,2.5,1945,Rural,"2,464,584.6"
"4,394",3,1.5,2.5,1915,Pune,"22,394,496.0"
"3,463",5,1.0,3.0,1965,Pune,"17,855,794.0"
"3,348",4,3.6,1.0,2022,Bangalore,"20,877,392.4"
"3,542",1,1.3,1.0,1911,Jaipur,"14,239,300.8"
"3,534",2,3.4,1.5,1965,Rural,"10,860,272.4"
"2,232",4,1.6,1.0,1904,Rural,"6,986,667.0"
"3,581",5,3.6,2.5,1935,Bangalore,"22,280,758.8"
"1,770",1,2.8,3.0,1937,Jaipur,"7,265,161.600000001"
"2,029",1,2.2,2.5,1935,Jaipur,"8,234,576.800000001"
"1,581",5,3.0,1.5,1921,Rural,"5,177,298.0"
"4,031",4,1.8,2.5,1961,Bangalore,"24,839,014.8"
"1,651",5,2.3,1.0,1992,Bangalore,"10,724,462.4"
"2,222",2,3.5,1.0,1920,Rural,"6,947,757.6"
"1,216",1,1.0,3.0,1970,Rural,"3,721,383.6"
"4,699",3,1.7,2.5,1922,Rural,"14,285,904.6"
"2,690",1,3.2,1.5,1915,Pune,"13,668,712.0"
704,5,3.2,1.0,1986,Rural,"2,523,543.0"
"4,329",5,1.5,2.5,1977,Bangalore,"26,657,366.4"
"3,609",3,3.9,2.0,1923,Mumbai,"27,937,273.5"
"4,594",3,3.0,3.0,1940,Delhi,"30,466,499.7"
"1,832",1,2.1,1.0,1945,Delhi,"12,104,857.700000001"
"2,548",5,2.1,3.0,1993,Mumbai,"19,928,832.0"
"2,349",1,2.6,2.0,1949,Mumbai,"18,006,388.5"
"1,737",4,1.1,3.0,1986,Bangalore,"10,867,491.6"
"2,518",5,3.1,1.5,1941,Mumbai,"19,760,070.0"
"1,017",1,1.2,2.5,1932,Bangalore,"6,245,586.0"
"1,938",5,3.0,2.5,1977,Pune,"10,244,127.0"
"4,586",5,3.4,1.5,1952,Jaipur,"18,812,298.400000002"
"2,552",2,3.7,1.5,1920,Pune,"13,070,516.0"
"4,868",1,1.4,2.0,1906,Delhi,"31,975,741.2"
"2,812",5,3.2,3.0,2011,Delhi,"19,219,733.0"
"2,759",3,3.9,2.5,2012,Bangalore,"17,248,995.599999998"
"3,649",3,1.2,2.0,1907,Mumbai,"28,000,354.5"
"1,281",2,1.1,2.0,1961,Mumbai,"9,965,454.0"
"3,213",5,1.6,1.5,1928,Rural,"10,018,627.2"
"1,744",1,1.6,1.0,1964,Delhi,"11,629,546.5"
"2,916",1,2.0,1.5,1956,Mumbai,"22,235,055.0"
"1,475",3,3.8,2.0,2011,Delhi,"10,314,123.3"
"3,991",4,3.0,2.5,2000,Mumbai,"30,693,483.0"
"3,925",5,1.0,1.0,1913,Pune,"20,245,173.0"
916,2,2.5,1.0,2010,Delhi,"6,409,196.3"
714,2,3.6,3.0,1927,Jaipur,"3,097,679.2"
"4,478",5,2.6,2.0,2014,Bangalore,"27,569,109.599999998"
"1,635",5,1.6,1.5,1940,Bangalore,"10,504,838.4"
"4,275",2,3.9,3.0,1995,Bangalore,"26,109,681.599999998"
"2,082",2,1.9,2.5,1930,Jaipur,"8,496,008.8"
"1,232",1,2.1,2.5,2019,Mumbai,"9,571,644.0"
"3,246",2,2.1,2.0,1901,Bangalore,"19,873,725.599999998"
"2,763",3,2.2,1.0,1966,Delhi,"18,536,494.6"
"4,304",2,3.1,3.0,1955,Pune,"21,864,285.0"
"2,927",2,1.9,2.5,1963,Rural,"9,016,261.2"
731,3,2.4,1.5,2015,Rural,"2,424,039.6"
"4,853",3,1.8,2.0,1912,Pune,"24,672,650.0"
902,5,2.5,1.5,1907,Pune,"5,110,066.0"
564,2,3.8,1.0,2006,Delhi,"4,241,051.100000001"
"2,737",3,1.9,1.5,1994,Pune,"13,989,918.0"
"1,449",1,3.4,3.0,1956,Bangalore,"9,106,393.2"
672,4,1.7,2.0,2012,Mumbai,"5,806,309.5"
"3,175",3,1.4,2.5,1949,Bangalore,"19,381,526.4"
"1,750",4,1.3,3.0,1952,Pune,"9,207,561.0"
"3,548",2,3.9,2.0,1910,Bangalore,"21,715,168.8"
"4,505",1,2.7,2.5,2001,Jaipur,"18,255,123.2"
"1,137",1,2.5,1.5,1923,Rural,"3,522,097.8"
"1,448",5,1.0,2.5,1976,Jaipur,"6,259,539.2"
"2,760",5,2.5,1.0,1947,Rural,"8,684,629.799999999"
"2,194",2,3.0,2.5,1973,Pune,"11,231,610.0"
642,3,2.2,2.5,1939,Pune,"3,631,990.0"
"1,960",1,1.4,2.0,1954,Jaipur,"7,921,409.600000001"
"4,387",2,1.8,2.0,1955,Bangalore,"26,566,291.2"
792,2,3.1,3.0,1989,Jaipur,"3,376,204.0"
"2,143",3,2.4,3.0,1925,Delhi,"14,592,043.700000001"
"3,218",1,2.4,2.0,1996,Delhi,"21,277,955.400000002"
"1,337",1,1.1,3.0,1978,Bangalore,"8,206,620.0"
"1,537",1,2.6,2.0,1987,Rural,"4,796,574.6"
771,5,2.3,2.5,1978,Jaipur,"3,622,345.6"
"2,458",1,3.6,1.0,1950,Bangalore,"15,176,946.0"
"2,869",4,2.1,1.5,2017,Bangalore,"17,787,271.2"
"1,305",3,2.8,3.0,1996,Delhi,"9,056,108.1"
"3,674",1,3.8,1.0,1970,Delhi,"24,250,239.0"
"1,382",3,2.7,2.5,1992,Bangalore,"8,926,952.4"
"1,331",3,1.1,2.5,1937,Bangalore,"8,306,668.8"
"3,671",4,1.3,3.0,1918,Jaipur,"15,135,955.200000001"
"2,691",1,3.9,1.5,1918,Rural,"8,239,150.199999999"
"2,540",3,2.7,1.0,1928,Rural,"7,854,061.199999999"
"2,094",1,1.6,2.0,1996,Delhi,"13,961,281.1"
"2,126",4,2.7,3.0,1918,Rural,"6,755,825.399999999"
"4,084",5,3.9,3.0,1976,Delhi,"27,320,306.0"
773,5,1.1,1.5,1940,Delhi,"5,672,709.9"
"1,089",5,2.6,2.5,1918,Bangalore,"7,382,186.399999999"
"3,200",5,1.4,1.0,1936,Rural,"9,999,701.4"
"1,082",2,2.3,3.0,2023,Pune,"5,801,368.0"
"4,133",3,3.0,1.0,1940,Jaipur,"16,862,733.6"
"2,490",2,2.4,3.0,1901,Mumbai,"19,175,347.5"
"1,758",1,3.9,3.0,1994,Delhi,"11,865,856.6"
"3,366",5,2.8,1.0,1952,Delhi,"22,675,949.400000002"
"4,238",1,3.9,1.0,1936,Pune,"21,534,666.0"
"1,071",4,1.9,2.0,2022,Bangalore,"6,962,662.8"
"1,044",3,1.1,2.0,1972,Pune,"5,554,128.0"
"4,722",4,1.5,1.0,1913,Mumbai,"36,021,255.0"
"1,137",3,1.2,1.0,1980,Delhi,"7,823,504.0"
540,4,3.2,2.5,1901,Delhi,"4,208,955.4"
"4,892",4,1.6,2.5,2009,Bangalore,"29,833,742.4"
"2,120",3,3.3,1.0,1950,Bangalore,"13,278,384.0"
"4,172",1,2.6,2.5,1989,Bangalore,"25,423,819.2"
"4,637",4,1.7,3.0,1959,Mumbai,"35,607,634.5"
"4,628",3,2.8,2.0,1919,Bangalore,"28,191,405.599999998"
"1,799",3,1.0,1.5,1968,Bangalore,"11,250,810.0"
659,4,2.0,3.0,1999,Mumbai,"5,622,955.5"
"2,452",1,3.4,1.5,1969,Jaipur,"9,972,844.8"
"2,231",5,3.2,2.0,1916,Pune,"11,756,391.0"
"2,946",2,3.4,3.0,2016,Mumbai,"22,792,878.0"
"3,662",5,2.8,1.0,2014,Pune,"18,987,730.0"
"2,232",4,2.7,2.0,1983,Jaipur,"9,430,016.0"
"1,080",4,2.2,3.0,1936,Jaipur,"4,688,134.4"
719,3,3.8,1.0,1961,Delhi,"5,287,100.0"
"4,974",1,3.8,2.0,1990,Jaipur,"20,119,629.6"
"2,249",1,1.0,2.0,1995,Delhi,"14,874,285.4"
"1,970",4,3.9,1.0,1909,Rural,"6,290,525.399999999"
"4,828",1,3.6,3.0,1942,Delhi,"31,673,557.5"
"1,894",2,2.8,1.0,1983,Jaipur,"7,861,477.600000001"
"1,421",1,2.0,1.0,1957,Rural,"4,393,407.0"
"3,273",1,2.3,1.0,1964,Pune,"16,566,445.0"
"4,962",3,3.5,2.5,1900,Mumbai,"37,967,940.0"
"3,934",4,1.4,1.5,1906,Bangalore,"24,050,497.2"
"4,082",1,2.9,3.0,1993,Jaipur,"16,508,775.200000001"
"1,618",4,1.7,1.5,1987,Jaipur,"6,853,904.0"
"2,365",1,2.1,2.5,2003,Bangalore,"14,508,819.6"
"4,811",1,1.0,2.0,1918,Bangalore,"29,126,463.599999998"
"1,224",1,3.9,2.5,1932,Bangalore,"7,791,915.6"
"1,211",3,1.3,2.5,1978,Bangalore,"7,798,449.6"
"2,325",1,3.3,1.0,1913,Jaipur,"9,524,472.8"
"4,426",5,2.7,1.5,1988,Rural,"13,633,477.799999999"
890,2,3.5,1.0,1948,Mumbai,"7,303,879.5"
"1,570",1,2.5,3.0,1944,Bangalore,"9,738,079.2"
"4,987",5,4.0,1.5,1986,Pune,"25,667,849.0"
"3,265",4,2.8,3.0,1956,Rural,"10,099,774.2"
"4,980",3,2.8,2.0,1924,Bangalore,"30,490,754.4"
"2,928",4,3.8,1.5,1936,Bangalore,"18,225,104.4"
"4,994",3,1.8,1.5,1907,Jaipur,"20,269,672.0"
"2,647",4,2.1,2.5,1928,Jaipur,"10,924,372.8"
"4,072",4,3.0,3.0,1990,Pune,"20,911,401.0"
"4,978",2,1.4,1.5,1970,Bangalore,"30,227,282.4"
"3,254",2,3.4,2.5,1936,Delhi,"21,756,069.400000002"
"3,763",2,2.8,1.0,1973,Bangalore,"22,866,409.2"
"4,325",4,3.3,1.5,1951,Delhi,"28,761,197.400000002"
"3,916",3,4.0,2.5,1944,Delhi,"26,014,907.1"
"2,557",2,3.9,1.0,1940,Rural,"7,908,015.0"
"2,811",3,2.3,2.0,2021,Mumbai,"21,626,821.5"
"3,379",3,1.8,2.5,1979,Mumbai,"25,919,103.0"
"4,142",1,2.9,3.0,1977,Jaipur,"16,743,799.200000001"
"3,109",5,3.1,1.0,1937,Bangalore,"19,456,263.599999998"
"1,930",4,1.9,1.0,2022,Bangalore,"12,243,122.4"
"2,413",5,1.8,2.5,1961,Rural,"7,577,536.199999999"
"1,257",4,1.6,2.5,1920,Bangalore,"8,052,297.6"
"2,634",3,3.7,3.0,1930,Bangalore,"16,413,984.0"
"2,412",5,1.3,1.0,1904,Jaipur,"10,078,913.600000001"
"2,239",1,1.7,2.0,1909,Delhi,"14,706,529.5"
"3,717",5,2.9,1.5,2015,Delhi,"24,980,607.6"
"1,634",5,2.4,3.0,2008,Mumbai,"13,214,266.5"
"4,212",1,1.4,1.0,1933,Mumbai,"31,834,224.0"
"1,264",1,1.9,3.0,2010,Mumbai,"9,841,024.5"
"3,225",2,2.2,2.5,1910,Rural,"9,821,994.0"
"3,868",4,3.9,1.5,1913,Mumbai,"30,023,136.0"
"3,997",3,2.2,1.5,1992,Mumbai,"30,607,150.5"
"2,172",5,1.3,3.0,1953,Delhi,"14,918,174.700000001"
"3,905",5,3.9,2.0,2020,Pune,"20,258,513.0"
"1,082",3,2.3,2.0,1907,Jaipur,"4,665,246.4"
"2,321",1,1.4,3.0,2013,Bangalore,"14,138,983.2"
"1,685",1,2.8,1.5,2008,Bangalore,"10,279,216.799999999"
"2,137",5,3.4,2.5,1963,Rural,"6,768,759.0"
"2,680",5,3.1,2.5,1974,Rural,"8,388,687.6"
688,3,1.9,2.5,1911,Bangalore,"4,575,087.6"
"2,246",3,1.7,2.5,1964,Pune,"11,707,361.0"
"4,326",4,3.6,1.0,2008,Rural,"13,305,010.2"
"3,120",1,1.6,1.0,1988,Rural,"9,455,398.799999999"
"4,445",2,3.3,1.5,1905,Rural,"13,527,282.0"
"2,826",2,1.1,1.0,1976,Mumbai,"21,457,387.5"
"1,684",3,2.3,2.5,1989,Rural,"5,320,676.399999999"
"3,293",4,4.0,1.0,1943,Jaipur,"13,653,882.4"
"3,446",5,2.9,1.5,1943,Pune,"17,817,660.0"
"3,000",3,1.9,1.5,1928,Rural,"9,287,838.6"
669,3,3.1,1.5,2015,Mumbai,"5,642,196.0"
"3,245",3,2.1,1.0,1990,Mumbai,"24,799,426.5"
"1,580",2,3.8,2.0,1917,Rural,"4,978,809.0"
"1,763",3,1.7,3.0,1957,Delhi,"12,056,102.5"
"4,953",4,2.0,1.5,2011,Pune,"25,265,645.0"
"2,748",2,3.1,2.0,1927,Mumbai,"21,008,959.5"
"4,408",4,3.4,3.0,1982,Pune,"22,631,049.0"
"1,825",2,2.7,3.0,1927,Pune,"9,472,633.0"
"3,677",4,1.9,1.0,1966,Pune,"18,864,717.0"
"4,373",1,2.7,1.5,1903,Delhi,"28,657,179.2"
"2,648",1,1.7,2.0,1922,Rural,"8,075,560.199999999"
"2,188",2,1.2,3.0,1980,Delhi,"14,559,682.8"
"3,485",1,3.8,1.5,2022,Rural,"10,639,843.2"
"2,576",5,2.4,1.0,2000,Jaipur,"10,798,338.4"
"2,029",4,2.4,2.0,2016,Mumbai,"15,997,969.5"
"1,961",2,3.2,1.0,1988,Mumbai,"15,226,530.0"
"1,902",1,2.7,2.5,1936,Bangalore,"11,605,320.0"
572,2,2.4,1.0,1959,Delhi,"4,180,728.5"
"4,849",5,3.4,2.0,1903,Jaipur,"19,963,235.2"
"4,534",2,2.4,2.5,2007,Bangalore,"27,502,482.0"
"3,296",2,3.7,2.5,1957,Mumbai,"25,435,519.5"
"2,993",3,1.9,3.0,1941,Jaipur,"12,310,423.200000001"
"4,731",3,1.1,2.0,1907,Mumbai,"35,980,434.0"
"4,076",3,1.4,1.0,1973,Mumbai,"31,037,412.0"
532,3,3.5,2.0,1984,Delhi,"4,132,473.8000000003"
"3,194",4,3.8,1.5,1986,Rural,"9,894,055.2"
"4,873",5,1.2,1.0,1947,Pune,"24,926,017.0"
"4,098",2,3.7,2.0,1944,Pune,"20,830,270.0"
"2,892",5,3.8,2.5,2007,Mumbai,"22,702,903.5"
"4,612",2,3.3,1.0,1956,Rural,"14,029,168.799999999"
"3,371",3,3.3,1.5,1942,Bangalore,"20,896,557.599999998"
"3,177",4,1.0,2.5,1996,Delhi,"21,280,890.8"
"1,901",2,1.7,3.0,1989,Bangalore,"11,645,785.2"
"1,317",2,1.6,1.0,1910,Pune,"6,898,317.0"
"2,160",1,2.7,1.5,1933,Rural,"6,571,612.2"
"2,938",4,3.0,1.5,1975,Mumbai,"22,721,907.0"
"3,483",4,3.7,1.5,1928,Pune,"18,015,827.0"
"1,710",4,2.5,2.0,1981,Rural,"5,454,864.0"
"1,099",5,2.5,1.5,1966,Mumbai,"9,071,814.0"
"2,346",3,1.2,1.5,1990,Bangalore,"14,544,382.799999999"
"2,355",1,4.0,1.0,1902,Jaipur,"9,631,365.6"
"2,387",5,3.8,2.5,2009,Bangalore,"15,176,365.2"
"1,179",3,1.2,1.0,1930,Delhi,"8,185,661.9"
"3,752",2,2.7,3.0,1963,Rural,"11,506,927.2"
"2,335",1,2.0,2.0,2013,Delhi,"15,325,733.8"
"4,530",5,2.3,2.5,1949,Jaipur,"18,649,352.0"
"2,677",1,3.0,3.0,1951,Bangalore,"16,386,804.0"
648,3,2.3,2.5,1982,Jaipur,"2,997,595.2"
"1,995",5,2.5,1.5,1971,Jaipur,"8,464,798.4"
"2,244",5,1.8,2.0,1925,Pune,"11,755,737.0"
"2,146",1,1.2,1.0,1913,Bangalore,"13,009,563.6"
"3,495",2,3.3,3.0,1988,Jaipur,"14,256,802.4"
"2,172",2,2.1,1.0,1937,Pune,"11,214,709.0"
"2,439",2,3.7,1.5,1966,Rural,"7,607,900.399999999"
"1,157",3,3.8,1.5,1968,Pune,"6,321,202.0"
"4,167",1,1.3,2.5,1978,Rural,"12,550,890.0"
"1,553",3,3.1,2.0,2015,Delhi,"10,689,838.9"
"4,571",3,3.5,2.5,1964,Mumbai,"34,928,397.0"
"1,076",2,2.9,2.0,1944,Delhi,"7,394,645.7"
"3,595",2,2.0,1.5,1936,Bangalore,"21,995,958.0"
"3,531",2,1.9,1.0,2018,Bangalore,"21,466,122.0"
"3,472",1,2.4,1.0,1907,Delhi,"22,727,194.1"
"4,448",1,1.8,1.0,2008,Pune,"22,383,655.0"
"2,545",2,3.7,3.0,1997,Rural,"7,835,479.199999999"
"4,436",3,1.1,2.5,1988,Bangalore,"26,968,632.0"
"3,448",1,1.3,1.5,1985,Mumbai,"26,206,864.5"
"2,127",5,2.8,1.0,1957,Delhi,"14,582,220.9"
"1,988",3,3.0,1.5,1932,Bangalore,"12,496,534.799999999"
"4,645",3,3.2,2.5,1983,Bangalore,"28,398,309.599999998"
"4,698",4,1.8,3.0,1981,Mumbai,"35,984,242.5"
"4,963",1,1.9,1.5,1903,Pune,"25,056,447.0"
"1,435",5,2.2,1.5,2000,Delhi,"10,246,957.5"
"4,063",1,1.7,2.0,1932,Delhi,"26,523,256.5"
"4,129",3,2.1,2.5,2014,Bangalore,"25,190,262.0"
"2,214",1,3.1,3.0,2024,Bangalore,"13,708,534.799999999"
"2,302",3,2.5,3.0,1928,Bangalore,"14,226,769.2"
"1,920",5,3.9,3.0,1929,Rural,"6,226,842.6"
"4,091",3,2.7,1.5,1925,Delhi,"27,097,383.3"
"4,020",2,2.0,3.0,1967,Bangalore,"24,362,126.4"
"3,811",3,1.5,3.0,2000,Delhi,"25,181,936.0"
"2,805",2,1.7,2.5,1929,Delhi,"18,635,986.2"
"2,495",5,1.0,2.0,1935,Jaipur,"10,453,844.8"
"2,467",5,2.3,2.5,1940,Jaipur,"10,367,535.200000001"
"4,214",3,3.9,2.5,1967,Mumbai,"32,258,134.5"
"4,535",2,3.3,2.5,1999,Mumbai,"34,417,792.5"
"4,985",3,1.9,3.0,1987,Rural,"15,234,919.799999999"
"3,958",5,3.4,1.0,2000,Bangalore,"24,479,019.599999998"
893,2,3.8,1.5,1919,Bangalore,"5,767,694.399999999"
"4,230",4,3.0,2.5,2006,Jaipur,"17,340,468.0"
"4,865",4,2.5,1.0,1984,Pune,"24,855,491.0"
"4,744",5,1.4,1.0,1971,Pune,"24,328,555.0"
527,2,1.2,1.0,1928,Rural,"1,759,361.4"
"3,991",3,1.7,1.0,1913,Delhi,"26,395,129.8"
"4,761",5,3.0,1.5,1990,Bangalore,"29,285,370.0"
"1,673",5,1.5,3.0,1980,Jaipur,"7,114,913.600000001"
838,1,2.6,3.0,1915,Bangalore,"5,227,734.0"
"1,568",3,2.3,2.0,1934,Bangalore,"9,889,855.2"
"1,341",3,2.9,1.0,1993,Rural,"4,290,983.399999999"
"4,784",4,1.2,1.0,1903,Bangalore,"29,363,827.2"
793,1,3.9,3.0,1992,Mumbai,"6,325,363.5"
"2,357",3,3.1,3.0,2011,Bangalore,"14,775,082.799999999"
"1,822",3,3.2,2.5,1937,Jaipur,"7,671,229.600000001"
"2,147",4,1.0,2.5,1900,Jaipur,"8,913,684.0"
"4,120",1,1.2,3.0,1968,Delhi,"26,995,537.400000002"
"3,594",1,3.1,1.0,1926,Pune,"18,164,819.0"
"3,991",2,1.3,2.0,1948,Pune,"20,180,460.0"
"3,995",5,3.7,3.0,1963,Bangalore,"24,763,138.8"
"4,301",2,2.9,1.0,1913,Jaipur,"17,557,343.2"
588,1,1.2,1.5,1968,Mumbai,"4,679,463.0"
"4,866",4,2.8,1.5,1924,Delhi,"32,308,624.400000002"
"2,456",2,3.4,3.0,1956,Delhi,"16,511,296.100000001"
"1,399",4,3.4,1.0,1970,Jaipur,"6,130,328.800000001"
"3,977",1,2.2,3.0,1952,Bangalore,"24,041,088.0"
"2,244",4,2.4,3.0,1912,Delhi,"15,207,860.200000001"
"4,873",2,3.2,1.5,1978,Pune,"24,739,302.0"
"2,753",1,3.6,2.5,1975,Bangalore,"16,956,348.0"
"4,161",1,3.4,2.0,1970,Bangalore,"25,195,752.0"
"3,460",2,2.8,2.5,1934,Jaipur,"14,042,331.200000001"
"2,133",5,3.2,1.0,2002,Mumbai,"17,102,034.0"
"1,361",2,3.0,1.0,2018,Mumbai,"10,682,842.5"
"1,513",2,2.7,3.0,2006,Bangalore,"9,402,771.6"
"3,799",3,3.8,2.5,2021,Rural,"11,730,068.4"
"2,006",1,2.9,1.0,2009,Jaipur,"8,209,605.600000001"
"3,705",3,2.1,1.5,1979,Delhi,"24,640,519.8"
"1,477",3,3.9,2.0,2005,Pune,"7,964,101.0"
"3,961",3,3.8,2.0,1939,Bangalore,"24,326,872.8"
"2,317",4,3.3,2.5,1977,Bangalore,"14,657,695.2"
"4,184",2,1.1,1.5,2013,Rural,"12,646,724.4"
"4,558",3,3.2,2.0,1974,Bangalore,"27,967,203.599999998"
"3,134",4,1.1,1.0,2013,Bangalore,"19,399,272.0"
"4,166",4,1.2,1.0,2023,Rural,"12,732,143.4"
"1,448",1,2.1,2.5,2006,Pune,"7,502,383.0"
973,2,1.9,1.5,1962,Delhi,"6,592,839.5"
"1,067",5,2.7,3.0,1969,Jaipur,"4,726,484.0"
"3,932",2,1.7,2.0,1900,Delhi,"25,959,213.8"
"4,523",4,1.6,1.5,1951,Rural,"13,825,698.0"
"2,758",2,3.0,2.0,1992,Delhi,"18,406,843.0"
"3,644",1,2.3,3.0,2009,Jaipur,"14,701,113.600000001"
"4,810",2,1.2,2.0,1979,Delhi,"31,694,539.5"
"2,482",4,2.3,2.0,1925,Pune,"12,890,310.0"
"1,596",4,3.3,1.0,1936,Jaipur,"6,912,052.800000001"
"4,070",3,1.2,3.0,1904,Rural,"12,400,393.2"
"3,890",4,3.7,2.0,2021,Bangalore,"24,039,690.0"
"3,172",1,2.4,2.5,1960,Delhi,"20,896,744.7"
"4,146",4,2.5,1.0,1918,Bangalore,"25,551,236.4"
"2,919",2,1.9,2.5,1996,Rural,"8,909,911.2"
"4,779",5,2.9,1.5,1971,Bangalore,"29,418,093.599999998"
"3,848",4,1.1,2.5,1916,Bangalore,"23,649,682.8"
"1,173",1,3.2,1.0,2005,Pune,"6,120,766.0"
"3,302",1,1.3,3.0,1970,Delhi,"21,782,339.8"
"2,869",1,2.3,2.5,1991,Mumbai,"21,699,397.5"
"1,566",1,1.4,1.0,1954,Mumbai,"11,861,749.5"
"1,187",2,1.5,1.5,1904,Bangalore,"7,349,325.6"
568,3,2.4,2.5,1903,Jaipur,"2,568,161.6"
"2,603",5,1.2,2.0,2022,Jaipur,"10,812,470.4"
919,3,1.4,2.5,1952,Pune,"4,960,311.0"
"4,498",3,2.6,3.0,1971,Delhi,"29,683,738.5"
"3,097",3,3.1,1.0,1906,Pune,"16,031,112.0"
"4,838",2,2.1,2.5,2001,Delhi,"31,869,644.3"
"2,624",5,3.6,2.0,1948,Mumbai,"20,600,088.0"
"4,392",4,1.5,3.0,1999,Jaipur,"18,022,872.0"
939,4,2.7,2.0,1928,Rural,"3,147,884.4"
"1,786",5,1.3,1.5,1940,Rural,"5,685,406.8"
"1,708",5,1.5,2.0,1909,Bangalore,"10,950,604.799999999"
"1,578",1,3.7,1.0,1966,Bangalore,"9,902,238.0"
"3,063",3,4.0,3.0,1939,Delhi,"20,481,996.6"
"4,123",1,4.0,1.5,1981,Delhi,"27,213,553.900000002"
"1,753",2,3.4,1.0,1966,Mumbai,"13,560,870.0"
"3,857",2,1.6,1.0,1992,Jaipur,"15,663,246.4"
"3,709",5,1.9,1.0,2012,Mumbai,"28,615,245.0"
"4,049",2,1.3,1.5,1938,Delhi,"26,647,138.7"
"1,114",5,1.2,3.0,1950,Delhi,"7,858,384.3"
"3,578",4,3.2,1.5,1902,Jaipur,"14,762,809.600000001"
"3,223",3,2.6,2.5,1968,Jaipur,"13,281,564.8"
"3,990",2,3.0,1.0,1921,Rural,"12,121,812.0"
"4,043",1,2.7,1.0,1918,Delhi,"26,519,504.7"
"2,400",2,1.0,1.0,1922,Rural,"7,310,254.2"
"4,871",3,2.0,1.0,1951,Bangalore,"29,726,611.2"
"2,212",2,3.1,2.5,1983,Jaipur,"9,191,727.200000001"
"2,829",5,3.6,3.0,1908,Jaipur,"11,890,039.200000001"
"4,119",2,1.5,3.0,1946,Jaipur,"16,669,068.0"
"1,694",4,1.4,1.0,2000,Pune,"8,902,430.0"
"1,878",4,3.9,2.5,1957,Bangalore,"11,988,535.2"
"1,812",2,3.9,1.5,1976,Delhi,"12,244,151.4"
"3,415",1,3.3,1.0,1941,Delhi,"22,603,436.7"
"1,249",2,1.2,1.0,2013,Pune,"6,536,766.0"
800,5,2.9,2.5,1915,Bangalore,"5,672,270.399999999"
"4,482",5,1.4,2.0,1930,Pune,"23,061,862.0"
"4,337",5,3.5,2.5,2016,Pune,"22,277,986.0"
777,1,1.9,3.0,1953,Mumbai,"6,261,442.5"
"3,058",4,2.4,3.0,1979,Pune,"15,741,392.0"
"4,417",5,1.6,1.0,1942,Mumbai,"34,113,346.5"
"2,661",5,3.2,2.5,1994,Mumbai,"20,925,247.5"
"1,889",2,2.5,1.5,1978,Pune,"9,727,341.0"
"1,190",4,3.1,2.5,1912,Jaipur,"5,151,007.2"
"3,968",5,2.0,1.5,1983,Jaipur,"16,348,939.200000001"
"2,348",5,2.1,3.0,1997,Rural,"7,384,580.399999999"
"4,316",2,3.7,2.5,1950,Jaipur,"17,574,599.2"
"1,439",2,1.8,2.0,2001,Rural,"4,518,274.2"
"3,682",3,3.7,1.5,2007,Pune,"18,823,336.0"
